Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,0,2,1326,2,3,3,4,1,1478,4,1,81,1,2,7,1,2,26102.8266256012,15891,3,0,0,18,3,4,80,0,15,2,3,13,9,3,12
30,0,2,1358,2,16,1,1,1,1479,4,1,96,3,2,7,3,1,-3192.3683310533543,2939,8,0,0,15,3,3,80,2,4,2,2,2,1,2,2
42,0,1,748,1,9,2,3,1,1480,1,0,74,3,1,2,4,2,22443.403701216692,16458,1,0,0,13,3,3,80,0,12,3,3,12,9,5,8
44,0,1,383,2,1,5,2,1,1481,1,0,79,3,2,7,3,1,-2904.9023521030576,9282,7,0,0,12,3,3,80,1,11,4,2,1,0,0,0
30,0,0,990,1,7,3,5,1,1482,3,1,64,3,1,6,3,0,17213.745726020847,7152,1,0,0,13,3,2,80,2,1,2,2,1,0,0,0
57,0,2,405,1,1,2,1,1,1483,2,1,93,4,2,6,3,1,16877.116853123636,2721,0,0,0,24,4,1,80,1,13,2,2,12,9,2,8
49,0,2,1490,1,7,4,1,1,1484,3,1,35,3,3,0,2,0,12968.079488177205,20948,3,0,0,14,3,2,80,2,29,3,3,8,7,0,7
34,0,1,829,1,15,3,3,1,1485,2,1,71,3,4,5,1,0,13798.879622996821,11929,7,0,0,14,3,4,80,2,16,3,2,14,8,6,9
28,1,1,1496,2,1,3,5,1,1486,1,1,92,3,1,8,3,1,-1361.1403515509337,15747,3,0,0,15,3,4,80,1,5,3,4,3,2,1,2
29,1,1,115,2,13,3,5,1,1487,1,0,51,3,2,7,2,2,73354.34335440256,17485,5,0,0,11,3,1,80,0,7,4,1,5,3,0,0
34,1,2,790,2,24,4,3,1,1489,1,0,40,2,2,7,2,2,45049.340515176664,7815,0,0,1,23,4,3,80,0,16,2,4,15,9,10,10
35,0,2,660,2,7,1,1,1,1492,4,1,76,3,1,8,3,1,35129.118358273205,16192,1,0,0,13,3,1,80,1,1,3,3,1,0,0,0
24,1,1,381,1,9,3,3,1,1494,2,1,89,3,1,2,1,2,-49647.13853114606,16998,2,0,1,11,3,3,80,0,4,2,2,0,0,0,0
24,0,0,830,2,13,2,1,1,1495,4,0,78,3,1,8,2,1,4999.572944271282,7103,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0
44,0,1,1193,1,2,1,3,1,1496,2,1,86,3,3,4,3,2,-49213.453346598704,19719,5,0,1,18,3,2,80,0,16,2,2,2,2,2,2
29,0,2,1246,2,19,3,1,1,1497,3,1,77,2,2,7,3,0,31036.480207624263,23757,1,0,0,14,3,3,80,2,10,3,3,10,7,0,4
30,0,2,330,0,1,3,1,1,1499,3,1,46,3,1,1,3,0,2189.2685527138774,15428,0,0,0,21,4,1,80,1,6,3,4,5,3,1,3
55,0,2,1229,1,4,4,1,1,1501,4,1,30,3,2,0,3,1,36977.32149002791,16143,0,0,1,16,3,2,80,0,4,2,3,3,2,1,2
33,0,2,1099,1,4,4,3,1,1502,1,0,82,2,1,2,2,1,120.68363925624817,8192,8,0,0,11,3,4,80,0,8,5,3,5,4,0,2
47,0,2,571,2,14,3,3,1,1503,3,0,78,3,2,7,3,1,-13862.396347836519,24200,3,0,1,17,3,3,80,1,11,4,2,5,4,1,2
28,1,1,289,1,2,2,3,1,1504,3,1,38,2,1,2,1,2,-67417.03966169129,5355,7,0,0,11,3,3,80,0,8,2,2,0,0,0,0
28,0,2,1423,1,1,3,1,1,1506,1,1,72,2,1,6,3,0,4120.185037019191,12530,1,0,0,14,3,4,80,1,1,2,1,1,0,0,0
28,0,1,467,2,7,3,1,1,1507,3,1,55,3,2,7,1,2,-11682.473293280098,11827,0,0,0,14,3,4,80,0,5,5,3,4,2,1,3
49,0,2,271,1,3,2,3,1,1509,3,0,43,2,2,2,1,1,44724.27048807768,23070,4,0,0,25,4,1,80,1,10,3,3,3,2,1,2
29,0,1,410,1,2,1,1,1,1513,4,0,97,3,1,2,2,1,11721.99551210818,4668,0,0,0,13,3,3,80,3,4,3,3,3,2,0,2
28,0,2,1083,1,29,1,1,1,1514,3,1,96,1,2,4,2,1,4319.989143943358,3173,1,0,0,14,3,2,80,2,8,2,2,8,6,1,7
33,0,2,516,1,8,5,1,1,1515,4,1,69,3,2,0,3,2,15676.360293151001,22049,2,0,1,17,3,1,80,0,14,6,3,0,0,0,0
32,0,2,495,1,10,3,3,1,1516,3,1,64,3,3,3,4,2,-9245.230264930007,21072,2,0,0,25,4,2,80,0,10,5,4,5,2,0,0
54,0,1,1050,1,11,4,3,1,1520,2,0,87,3,4,3,4,0,5094.4455099401675,24456,3,0,0,20,4,1,80,1,26,2,3,14,9,1,12
29,1,2,224,1,1,4,5,1,1522,1,1,100,2,1,6,1,2,-9218.530142321719,7568,6,0,0,13,3,3,80,0,11,2,1,9,7,0,7
44,0,2,136,1,28,3,1,1,1523,4,1,32,3,4,5,1,1,-61.22147084650351,22074,3,0,0,13,3,3,80,1,24,1,4,20,6,14,17
39,0,2,1089,1,6,3,1,1,1525,2,0,32,3,3,4,2,2,11918.867494496311,9150,4,0,0,18,3,4,80,0,9,3,3,2,0,2,2
46,0,2,228,2,3,3,1,1,1527,3,0,51,3,4,3,2,1,-40926.770967252756,11380,8,0,0,12,3,4,80,1,23,2,4,13,12,5,1
35,0,2,1029,1,16,3,1,1,1529,4,0,91,2,3,0,2,2,8117.465592618967,21195,1,0,0,19,3,4,80,0,11,3,1,11,8,3,3
23,0,2,507,1,20,1,1,1,1533,1,1,97,3,2,2,3,2,50861.940646779105,24812,0,0,0,14,3,2,80,0,5,2,3,4,3,1,2
40,1,2,676,1,9,4,1,1,1534,4,1,86,3,1,2,1,2,-507.6215581585616,21831,3,0,0,14,3,2,80,0,15,3,1,5,4,1,0
34,0,2,971,2,1,3,5,1,1535,4,1,64,2,3,7,3,1,8799.501185579511,12288,1,0,1,14,3,4,80,0,10,3,3,10,9,8,6
31,1,1,561,1,3,3,1,1,1537,4,0,33,3,1,6,3,2,6851.556254938772,4156,1,0,0,12,3,1,80,0,7,2,1,7,2,7,7
50,0,1,333,1,22,5,3,1,1539,3,1,88,1,4,5,4,2,27080.259098659793,24450,1,0,1,13,3,4,80,0,32,2,3,32,6,13,9
34,0,2,1440,2,7,2,5,1,1541,2,1,55,3,1,8,3,1,-26881.47271355123,4944,0,0,1,25,4,2,80,1,12,4,3,11,10,5,7
42,0,2,1210,1,2,3,3,1,1542,3,1,68,2,1,2,2,1,23341.520514857075,24052,4,0,0,14,3,2,80,1,4,3,3,1,0,0,0
37,0,2,674,1,13,3,3,1,1543,1,1,47,3,2,6,4,1,26478.874743123164,3031,1,0,0,17,3,1,80,0,10,2,3,10,8,3,7
29,0,2,441,1,8,1,4,1,1544,3,0,39,1,2,0,1,1,18500.41530913546,7288,3,0,0,13,3,3,80,1,9,3,3,7,7,0,7
33,0,2,575,1,25,3,1,1,1545,4,1,44,2,2,4,2,2,20168.908077513304,24152,1,0,0,13,3,4,80,0,5,2,3,5,3,0,2
45,0,2,950,1,28,3,5,1,1546,4,1,97,3,1,6,4,1,61068.80854583828,4585,4,0,0,20,4,4,80,1,8,3,3,5,4,0,3
42,0,1,288,1,2,3,1,1,1547,4,1,40,3,3,0,4,1,76777.70009791337,18611,2,0,1,14,3,3,80,1,24,3,1,20,8,13,9
40,0,2,1342,2,9,2,3,1,1548,1,1,47,3,2,7,1,1,-6250.834001493686,19345,0,0,0,12,3,4,80,0,9,5,4,8,4,7,1
33,0,2,589,1,28,4,1,1,1549,2,1,79,3,2,2,3,1,-99474.88101912611,22949,1,0,1,12,3,2,80,1,15,3,3,15,14,5,7
40,0,2,898,0,6,2,3,1,1550,3,1,38,3,4,3,4,2,26438.15510731008,17381,1,0,1,21,4,4,80,0,21,2,3,21,7,7,7
24,0,2,350,1,21,2,5,1,1551,3,1,57,2,1,2,1,0,62036.38063225666,10036,0,0,0,14,3,2,80,3,2,3,3,1,1,0,0
40,0,0,1142,1,8,2,1,1,1552,4,1,72,3,2,0,4,0,-6408.696191839841,8841,3,0,1,18,3,3,80,0,8,2,3,2,2,2,2
45,0,2,538,1,1,4,5,1,1553,1,1,66,3,3,0,2,0,50096.65204503454,20933,1,0,0,12,3,1,80,3,10,4,3,10,8,7,7
35,0,2,1402,2,28,4,1,1,1554,2,0,98,2,1,8,3,1,29446.40233534788,26204,0,0,0,23,4,1,80,2,6,5,3,5,3,4,2
32,0,2,824,1,5,2,1,1,1555,4,0,67,2,2,6,2,1,-15956.244382416848,15624,3,0,0,12,3,1,80,1,12,2,3,7,1,2,5
36,0,2,1157,2,2,4,1,1,1556,3,1,70,3,1,8,4,2,50878.56182396901,17001,3,0,1,21,4,4,80,0,7,3,2,3,2,1,2
48,0,2,492,2,16,4,1,1,1557,3,0,96,3,2,7,3,0,-75.55916603953938,13693,8,0,0,14,3,3,80,1,18,2,3,8,7,7,7
29,0,2,598,1,9,3,1,1,1558,3,1,91,4,1,6,3,1,-39819.27030693871,22376,6,0,0,18,3,1,80,2,5,2,2,1,0,0,0
33,0,2,1242,2,8,4,1,1,1560,1,1,46,3,2,7,1,1,-54784.49837432446,10589,2,0,0,13,3,4,80,1,8,6,1,2,2,2,2
30,1,2,740,2,1,3,1,1,1562,2,1,64,2,2,7,1,1,30506.690837856677,5323,1,0,0,11,3,4,80,1,10,4,3,10,8,6,7
38,0,1,888,0,10,4,0,1,1563,3,1,71,3,2,1,3,1,78212.99404275558,14814,3,0,0,11,3,3,80,0,10,2,3,6,3,1,2
35,0,2,992,1,1,3,3,1,1564,4,1,68,2,1,2,1,2,20984.557527114343,21731,1,0,0,19,3,2,80,0,3,3,3,3,0,1,2
30,0,2,1288,2,29,4,5,1,1568,3,1,33,3,3,7,2,1,5154.48719280248,17799,3,0,0,12,3,2,80,1,9,3,3,4,2,1,3
35,1,2,104,1,2,3,1,1,1569,1,0,69,3,1,2,1,0,-14416.570639926184,26619,1,0,1,12,3,4,80,1,1,2,3,1,0,0,0
53,1,2,607,1,2,5,5,1,1572,3,0,78,2,3,4,4,1,45850.63240437342,14618,0,0,0,16,3,2,80,1,34,4,3,33,7,1,9
38,1,2,903,1,2,3,3,1,1573,3,1,81,3,2,4,2,1,7422.846584231966,7653,4,0,0,11,3,1,80,2,7,2,3,5,2,1,4
32,0,0,1200,1,1,4,5,1,1574,4,1,62,3,2,6,1,1,2984.2823850423483,25174,4,0,0,14,3,2,80,1,9,3,2,6,5,1,2
48,0,2,1108,1,15,4,4,1,1576,3,0,65,3,1,6,1,1,-14153.35332642253,16530,8,0,0,12,3,4,80,1,10,3,2,8,2,7,6
34,0,2,479,1,7,4,3,1,1577,1,1,35,3,1,6,4,2,5684.970169639094,22061,1,0,0,13,3,3,80,0,1,4,1,1,0,0,0
55,0,2,685,2,26,5,2,1,1578,3,1,60,2,5,3,4,1,-15871.717560087221,23037,1,0,0,21,4,3,80,1,36,3,3,36,6,2,13
34,0,2,1351,1,1,4,1,1,1580,2,1,45,3,2,6,4,1,-44168.91362823652,13008,9,0,0,17,3,2,80,1,9,3,2,2,2,2,1
26,0,2,474,1,3,3,1,1,1581,1,0,89,3,1,6,4,1,-1345.8746589044513,11133,1,0,0,21,4,1,80,0,1,5,3,1,0,0,0
38,0,2,1245,2,14,3,1,1,1582,3,1,80,3,2,7,2,1,25345.377382773484,12355,0,0,0,11,3,4,80,1,10,3,3,9,8,7,7
38,0,2,437,2,16,3,1,1,1583,2,0,90,3,2,7,2,2,58782.04008820081,16379,2,0,0,12,3,2,80,0,8,5,4,3,2,1,2
36,0,2,884,2,1,4,1,1,1585,2,0,73,3,2,7,3,2,-30690.022786942915,21447,6,0,0,13,3,1,80,0,15,5,3,1,0,0,0
29,0,2,1370,1,3,1,3,1,1586,2,1,87,3,1,2,1,2,-1813.6444747279002,16213,1,0,1,18,3,4,80,0,10,3,3,10,9,1,5
35,0,2,670,1,10,4,3,1,1587,1,0,51,3,2,0,3,2,29912.06035880819,4223,3,0,1,16,3,3,80,0,10,4,3,5,2,0,4
39,0,2,1462,2,6,3,3,1,1588,4,1,38,4,3,7,3,1,1721.4979991547343,4658,2,0,0,11,3,1,80,1,11,3,3,7,6,7,6
29,0,1,995,1,2,1,1,1,1590,1,1,87,3,2,0,4,0,29369.859963483115,24483,1,0,0,19,3,4,80,1,6,0,4,6,4,1,3
50,0,2,264,2,9,3,2,1,1591,3,1,59,3,5,3,3,1,-34399.13418140507,19519,4,0,1,16,3,3,80,1,27,2,3,1,0,0,0
23,0,2,977,1,10,3,5,1,1592,4,1,45,4,1,6,3,1,-8275.70635463333,12826,2,0,0,16,3,4,80,1,4,2,3,2,2,2,2
36,0,1,1302,1,6,4,1,1,1594,1,1,80,4,2,2,1,1,3952.0826642952097,19711,3,0,1,13,3,4,80,1,9,3,3,3,2,0,2
42,0,2,1059,1,9,2,4,1,1595,4,1,93,2,5,3,4,2,40099.92662695068,26362,8,0,0,22,4,4,80,0,24,2,3,1,0,0,1
35,0,2,750,1,28,3,1,1,1596,2,1,46,4,2,2,3,1,-138.78727058597633,25348,1,0,0,17,3,4,80,2,10,3,2,10,9,6,8
34,0,1,653,1,10,4,5,1,1597,4,1,92,2,2,0,3,1,43123.50013986955,15332,1,0,0,14,3,2,80,1,8,3,2,8,2,7,7
40,0,2,118,2,14,2,1,1,1598,4,0,84,3,2,7,1,1,29377.663707956042,11262,1,0,0,15,3,3,80,1,5,2,3,5,4,1,2
43,0,2,990,1,27,3,5,1,1599,4,1,87,4,1,2,2,0,19786.147501024974,5855,5,0,0,12,3,3,80,1,8,0,3,6,4,0,2
35,0,2,1349,1,7,2,1,1,1601,3,1,63,2,1,2,4,1,5117.639369359578,7713,1,0,0,18,3,4,80,1,1,5,2,1,0,0,1
46,0,2,563,2,1,4,1,1,1602,4,1,56,4,4,3,1,2,42238.06829370945,3156,1,0,0,15,3,2,80,0,27,5,1,26,0,0,12
28,1,2,329,1,24,3,3,1,1604,3,1,51,3,1,2,2,1,17023.525312249738,7324,1,0,1,17,3,3,80,3,1,3,3,1,1,0,0
22,0,0,457,1,26,2,4,1,1605,2,0,85,2,1,6,3,1,8350.819821402762,10293,1,0,1,14,3,2,80,0,4,2,2,4,2,1,3
50,0,1,1234,1,20,5,3,1,1606,2,1,41,3,4,0,3,1,12409.06337226541,20689,2,0,1,15,3,3,80,1,32,3,3,30,8,12,13
32,0,2,634,1,5,4,4,1,1607,2,0,35,4,1,6,4,1,-21027.353798925596,18783,3,0,0,17,3,4,80,2,6,3,3,3,2,0,2
44,0,2,1313,1,7,3,3,1,1608,2,0,31,3,5,5,4,0,21187.49510035678,3549,0,0,1,14,3,4,80,1,23,4,2,22,7,1,10
30,0,2,241,1,7,3,3,1,1609,2,1,48,2,1,6,2,1,27301.47642855645,5348,1,0,0,12,3,2,80,1,6,3,2,6,4,1,1
45,0,2,1015,1,5,5,3,1,1611,3,0,50,1,2,2,1,2,1769.2431802886376,23447,1,0,1,14,3,1,80,0,10,3,3,10,7,1,4
45,0,0,336,2,26,3,2,1,1612,1,1,52,2,2,7,1,1,34718.35791477277,24162,1,0,0,15,3,1,80,1,10,2,3,10,7,4,5
31,0,1,715,2,2,4,4,1,1613,4,1,54,3,2,7,1,2,-36329.17292853934,21602,7,0,0,13,3,4,80,0,10,3,3,5,2,0,3
36,0,2,559,1,12,4,1,1,1614,3,0,76,3,2,4,3,1,-100378.01859925137,12421,9,0,1,12,3,2,80,2,7,2,3,3,2,1,1
34,0,1,426,1,10,4,1,1,1615,3,1,42,4,2,4,4,0,-9933.359076110808,17000,1,0,0,13,3,1,80,1,9,3,3,9,7,7,2
49,0,2,722,1,25,4,1,1,1617,3,0,84,3,1,2,1,1,-14167.762333560739,22102,1,0,0,14,3,4,80,1,10,3,2,9,6,1,4
39,0,2,1387,1,10,5,3,1,1618,2,1,76,3,2,4,1,1,38722.480750386065,3835,2,0,0,13,3,4,80,3,10,3,3,7,7,7,7
27,0,2,1302,1,19,3,4,1,1619,4,1,67,2,1,2,1,0,95.59233050766397,16290,1,0,0,11,3,1,80,2,7,3,3,7,7,0,7
35,0,2,819,1,18,5,1,1,1621,2,1,48,4,2,6,1,1,16722.732690596364,26312,1,0,0,11,3,4,80,0,16,2,3,16,15,1,10
28,0,2,580,1,27,3,3,1,1622,2,0,39,1,2,4,1,0,46460.02952349712,20460,0,0,0,21,4,2,80,1,6,5,2,5,3,0,0
21,0,2,546,1,5,1,3,1,1623,3,1,97,3,1,6,4,2,-48017.75558637305,26009,1,0,0,18,3,3,80,0,3,2,3,2,2,2,2
18,1,1,544,2,3,2,3,1,1624,2,0,70,3,1,8,4,2,3301.01404875963,18420,1,0,1,12,3,3,80,0,0,2,4,0,0,0,0
47,0,2,1176,0,26,4,1,1,1625,4,0,98,3,5,3,3,1,40913.610853543076,5220,3,0,0,11,3,3,80,1,27,2,3,5,2,1,0
39,0,2,170,1,3,2,3,1,1627,3,1,76,2,2,2,3,0,15096.5682508532,10302,0,0,0,15,3,4,80,1,11,3,3,10,8,0,7
40,0,2,884,1,15,3,1,1,1628,1,0,80,2,3,4,3,1,43804.0588518776,25800,1,0,0,13,3,4,80,2,18,2,3,18,15,14,12
35,0,0,208,1,8,4,1,1,1630,3,0,52,3,2,0,3,1,-13172.24184919034,12250,1,0,0,12,3,4,80,1,15,5,3,14,11,2,9
37,0,2,671,1,19,3,1,1,1631,3,1,85,3,2,4,3,1,4648.761087971638,26493,3,0,0,17,3,1,80,3,9,2,2,4,3,0,2
39,0,1,711,1,4,3,3,1,1633,1,0,81,3,2,4,3,2,-15914.974388552091,3140,0,0,0,13,3,4,80,0,10,2,1,9,2,3,8
45,0,2,1329,1,2,2,4,1,1635,4,0,59,2,2,4,4,0,-11155.646022679262,5388,1,0,0,19,3,1,80,2,10,3,3,10,7,3,9
38,0,2,397,1,2,2,3,1,1638,4,0,54,2,3,4,3,1,14121.405269120416,14199,3,0,1,19,3,4,80,1,10,6,4,5,4,0,2
35,1,2,737,2,10,3,3,1,1639,4,1,55,2,3,7,1,1,-898.8774428632605,21530,9,0,0,17,3,3,80,0,15,3,3,13,12,6,0
37,0,2,1470,1,10,3,3,1,1640,2,0,71,3,1,6,2,1,-13187.700338546118,9953,1,0,0,11,3,1,80,1,8,2,1,8,4,7,7
40,0,2,448,1,16,3,1,1,1641,3,0,84,3,3,4,4,2,7090.236666936337,19948,6,0,1,15,3,4,80,0,18,2,2,4,2,3,3
44,0,1,602,0,1,5,0,1,1642,1,1,37,3,2,1,4,1,-4248.144988900916,10503,4,0,1,11,3,3,80,0,14,3,3,10,7,0,2
48,0,1,365,1,4,5,3,1,1644,3,1,89,2,4,3,4,1,11401.351823072157,5602,2,0,0,25,4,2,80,1,23,3,3,2,2,2,2
35,1,2,763,2,15,2,3,1,1645,1,1,59,1,2,7,4,0,22554.04701401355,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
24,0,1,567,1,2,1,5,1,1646,1,0,32,3,1,6,4,2,17070.255302147176,17218,1,0,1,13,3,3,80,0,6,2,3,6,3,1,3
27,0,2,486,1,8,3,3,1,1647,2,0,86,4,1,6,3,1,30560.743345675168,22490,7,0,0,17,3,1,80,0,5,0,3,3,2,0,2
27,0,1,591,1,2,3,3,1,1648,4,1,87,3,1,6,4,2,18291.854960703604,6297,2,0,0,13,3,3,80,0,6,0,2,4,2,1,2
40,1,2,1329,1,7,3,1,1,1649,1,1,73,3,1,2,1,2,-22110.28456308816,3339,3,0,1,14,3,2,80,0,10,3,1,4,2,0,3
29,0,2,469,2,10,3,3,1,1650,3,1,42,2,2,7,3,2,17291.04108039275,23413,9,0,0,11,3,3,80,0,8,2,3,5,2,1,4
36,0,2,711,1,5,4,1,1,1651,2,0,42,3,3,0,1,1,45566.3280902797,22792,4,0,0,12,3,3,80,2,9,6,3,3,2,0,2
25,0,1,772,1,2,1,1,1,1653,4,1,77,4,2,4,3,0,-2596.4432962160745,4973,1,0,0,17,3,3,80,2,7,6,3,7,7,0,7
39,0,2,492,1,12,3,3,1,1654,4,1,66,3,2,4,2,1,-1235.6830126376963,7693,4,0,0,21,4,3,80,0,7,3,3,5,4,1,0
49,0,2,301,1,22,4,4,1,1655,1,0,72,3,4,5,2,1,24026.60066275153,3498,3,0,0,16,3,2,80,2,27,2,3,4,2,1,2
50,0,2,813,1,17,5,1,1,1656,4,0,50,2,3,5,1,0,17690.40400575191,21981,5,0,0,15,3,3,80,3,19,3,3,14,11,1,11
20,0,2,1141,2,2,3,3,1,1657,3,0,31,3,1,8,3,2,-31478.52315760746,13251,1,0,0,19,3,1,80,0,2,3,3,2,2,2,2
34,0,2,1130,1,3,3,1,1,1658,4,0,66,3,2,6,2,0,-11786.028057300933,19332,1,0,0,12,3,3,80,1,11,2,3,11,8,7,9
36,0,2,311,1,7,3,1,1,1659,1,1,77,3,1,2,2,2,-101424.0517101908,10950,2,0,0,11,3,3,80,0,15,4,3,4,3,1,3
49,0,2,465,1,6,1,1,1,1661,3,0,41,2,4,0,3,1,102937.87693706443,11652,2,0,1,19,3,2,80,1,30,3,3,15,11,2,12
36,0,0,894,1,1,4,3,1,1662,4,0,33,2,2,4,3,1,-1433.3144723393843,15411,0,0,0,15,3,3,80,0,4,6,3,3,2,1,2
36,0,2,1040,1,3,2,1,1,1664,4,1,79,4,2,0,1,0,-9041.546307760189,26308,6,0,0,20,4,1,80,1,13,3,3,5,4,0,4
54,0,2,584,1,22,5,3,1,1665,2,0,91,3,4,3,3,1,4263.435324547201,18685,3,0,0,25,4,3,80,1,36,6,3,10,8,4,7
43,0,2,1291,1,15,2,1,1,1666,3,1,65,2,4,5,3,1,26444.499289249474,3525,1,0,0,24,4,1,80,1,14,3,3,14,10,6,11
35,1,1,880,2,12,4,4,1,1667,4,1,36,3,2,7,4,2,-10781.542382366655,10414,3,0,1,24,4,1,80,0,13,2,4,11,9,6,7
38,0,1,1189,1,1,3,1,1,1668,4,1,90,3,2,6,4,1,-55861.05156860424,9867,7,0,0,15,3,4,80,2,19,4,4,13,11,2,9
29,0,2,991,2,5,3,3,1,1669,1,1,43,2,2,7,2,0,6363.909421134896,3356,1,0,1,13,3,2,80,1,10,3,2,10,0,0,9
33,0,2,392,2,2,4,3,1,1670,4,1,93,3,2,7,4,0,-23456.930656772227,3921,1,0,0,14,3,3,80,2,6,5,3,6,2,0,4
32,0,2,977,1,2,3,3,1,1671,4,1,45,3,2,6,2,0,8619.190764439827,25518,0,0,0,13,3,3,80,2,10,4,2,9,5,1,6
31,0,2,1112,2,5,4,1,1,1673,1,0,67,3,2,7,4,1,48107.940805310056,22589,1,0,0,11,3,1,80,2,10,2,3,10,0,0,2
49,0,2,464,1,16,3,3,1,1674,4,0,74,3,1,2,1,0,-19752.676704964153,24941,4,0,1,16,3,2,80,1,17,2,2,2,2,2,2
38,0,1,148,1,2,3,3,1,1675,4,0,42,2,1,2,2,2,58750.51495129192,23826,1,0,0,22,4,2,80,0,4,3,3,4,3,3,3
47,0,2,1225,2,2,4,1,1,1676,2,0,47,4,4,3,2,0,33806.84313831185,21086,6,0,0,14,3,3,80,3,29,2,3,3,2,1,2
49,0,2,809,1,1,3,1,1,1677,3,1,36,3,4,3,3,2,54401.50841251534,22384,4,0,0,14,3,1,80,0,23,2,3,8,7,0,0
41,0,2,1206,2,23,2,1,1,1678,4,1,80,3,3,7,3,2,-8176.350177595159,11591,3,0,1,16,3,4,80,0,21,2,3,2,0,0,2
20,0,2,727,2,9,1,1,1,1680,4,1,54,3,1,8,1,2,-24977.783767619483,21082,1,0,0,11,3,1,80,0,2,3,3,2,2,0,2
33,0,0,530,2,16,3,1,1,1681,3,0,36,3,2,7,4,0,-4375.058715028836,16130,1,0,1,25,4,3,80,1,7,2,3,6,5,1,2
36,0,2,1351,1,26,4,1,1,1682,1,1,80,3,2,0,3,1,-44537.12558292966,7419,6,0,0,14,3,2,80,2,10,2,2,3,2,0,2
44,0,2,528,0,1,3,1,1,1683,3,0,44,3,1,1,4,0,28881.817264560967,4167,4,0,1,18,3,1,80,3,8,2,3,2,2,2,2
23,1,2,1320,1,8,1,3,1,1684,4,1,93,2,1,2,3,2,56763.426651513095,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
38,0,2,1495,1,4,2,3,1,1687,4,0,87,3,1,2,3,1,17851.733452298038,26176,7,0,0,19,3,4,80,1,7,5,2,0,0,0,0
53,0,2,1395,1,24,4,3,1,1689,2,1,48,4,3,0,4,1,-64229.63395105601,3458,3,0,0,15,3,3,80,0,11,2,3,4,3,1,2
48,1,1,708,2,7,2,3,1,1691,4,0,95,3,1,8,3,1,14250.584633838713,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7
32,1,2,1259,1,2,4,1,1,1692,4,1,95,3,1,2,2,2,-1774.382267443093,24852,1,0,0,12,3,1,80,0,1,2,3,1,0,0,0
26,0,0,786,1,7,3,3,1,1693,4,1,76,3,1,2,4,2,-5866.517112614747,11925,1,0,0,20,4,3,80,0,7,5,3,7,7,5,7
55,0,2,1441,1,22,3,5,1,1694,1,1,94,2,1,6,2,0,-23420.191358883323,23737,5,0,0,12,3,4,80,1,8,1,3,4,2,1,2
34,0,2,1157,1,5,2,3,1,1696,2,1,57,2,2,2,4,1,5788.976092183583,11912,1,0,0,14,3,3,80,1,15,3,4,15,10,4,13
60,0,2,370,1,1,4,3,1,1697,3,1,92,1,3,0,4,0,33701.69473959906,20467,3,0,0,20,4,3,80,1,19,2,4,1,0,0,0
33,0,2,267,1,21,3,3,1,1698,2,1,79,4,1,2,2,1,-18062.90201557666,13637,1,0,0,18,3,4,80,3,14,6,3,14,11,2,13
37,0,1,1278,2,1,4,3,1,1700,3,1,31,1,2,7,4,0,10956.197821150452,7677,1,0,0,14,3,3,80,2,6,2,2,6,3,1,3
34,0,2,678,1,19,3,1,1,1701,2,0,35,2,1,6,4,1,3306.314923564858,20338,1,0,0,12,3,2,80,0,10,3,3,10,9,8,7
23,1,2,427,2,7,3,1,1,1702,3,1,99,3,1,8,4,0,21683.344632666613,25103,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2
44,0,2,921,1,2,3,1,1,1703,3,0,96,4,3,0,4,1,-9150.819503844341,14810,1,0,1,19,3,2,80,1,9,2,3,8,7,6,7
35,0,1,146,1,2,4,3,1,1704,1,1,79,2,1,6,4,2,42353.17771161584,13970,0,0,1,14,3,3,80,0,6,2,4,5,4,1,4
43,0,2,1179,2,2,3,3,1,1706,4,1,73,3,2,7,4,1,11450.484144569604,6069,1,0,1,17,3,1,80,1,10,3,3,10,9,8,8
24,0,2,581,1,9,3,3,1,1707,3,1,62,4,1,6,3,1,32393.216709896147,17616,1,0,0,16,3,4,80,1,5,1,3,5,3,0,4
41,0,2,918,2,6,3,2,1,1708,4,1,35,3,3,7,3,2,-3903.025673089516,15869,1,0,0,12,3,2,80,0,10,3,3,10,8,8,7
29,0,2,1082,1,9,4,3,1,1709,4,0,43,3,1,2,3,1,24560.01155243574,25412,9,0,0,17,3,3,80,1,9,2,3,5,3,1,2
36,0,2,530,2,2,4,1,1,1710,3,0,51,3,2,8,4,2,12003.949012256304,7439,3,0,0,15,3,3,80,0,17,2,2,13,7,6,7
45,0,0,1238,1,1,1,1,1,1712,3,1,74,2,3,0,3,1,-5350.295408946262,3395,3,0,0,23,4,4,80,1,25,3,2,23,15,14,4
